"-72.135819034899612","45.582901757301542","162.194580078125000"
"-72.135772709999998","45.582889559999998","161.983596801757812"
"-72.135726930000004","45.582878110000003","161.983596801757812"
"-72.135635379999997","45.582851410000004","161.878372192382812"
"-72.135589600000003","45.582836149999999","162.259628295898438"
"-72.135543819999995","45.582820890000001","162.259628295898438"
"-72.135498049999995","45.582805630000003","162.259628295898438"
"-72.135452270000002","45.582786560000002","162.176116943359375"
"-72.135406489999994","45.582771299999997","162.729660034179688"
"-72.135353089999995","45.582763669999999","162.682861328125000"
"-72.135299680000003","45.582756040000000","162.682861328125000"
"-72.135246280000004","45.582744599999998","162.599411010742188"
"-72.135192869999997","45.582729340000000","162.599411010742188"
"-72.135147090000004","45.582717899999999","163.274505615234375"
"-72.135093690000005","45.582710270000000","163.274505615234375"
"-72.135040279999998","45.582702640000001","163.147857666015625"
"-72.134986880000000","45.582695010000002","163.147857666015625"
"-72.134941100000006","45.582683560000000","162.982635498046875"
"-72.134887699999993","45.582675930000001","162.982635498046875"
"-72.134841920000000","45.582672119999998","162.836791992187500"
"-72.134788510000007","45.582664489999999","162.836791992187500"
"-72.134735109999994","45.582656860000000","163.321624755859375"
"-72.134681700000002","45.582660679999996","163.321624755859375"
"-72.134628300000003","45.582656860000000","163.176010131835938"
"-72.134590149999994","45.582653049999998","163.176010131835938"
"-72.134536740000001","45.582649230000001","163.176010131835938"
"-72.134490970000002","45.582653049999998","163.035278320312500"
"-72.134445189999994","45.582653049999998","163.035278320312500"
"-72.134399410000000","45.582653049999998","162.965148925781250"
"-72.134353640000000","45.582653049999998","162.965148925781250"
"-72.134300229999994","45.582649230000001","162.929702758789062"
"-72.134246829999995","45.582645419999999","162.929702758789062"
"-72.134193420000003","45.582645419999999","162.876480102539062"
"-72.134140009999996","45.582641600000002","162.876480102539062"
"-72.134086609999997","45.582645419999999","162.849243164062500"
"-72.134033200000005","45.582653049999998","162.849243164062500"
"-72.133979800000006","45.582653049999998","162.878295898437500"
"-72.133934019999998","45.582660679999996","162.878295898437500"
"-72.133880619999999","45.582668300000002","162.885284423828125"
"-72.133827210000007","45.582679749999997","162.885284423828125"
"-72.133773800000000","45.582683560000000","162.775695800781250"
"-72.133720400000001","45.582691189999998","162.775695800781250"
"-72.133674619999994","45.582698819999997","162.574447631835938"
"-72.133621219999995","45.582710270000000","162.157943725585938"
"-72.133567810000002","45.582710270000000","161.944274902343750"
"-72.133514399999996","45.582717899999999","161.944274902343750"
"-72.133460999999997","45.582725519999997","161.768890380859375"
"-72.133407590000004","45.582733150000003","161.768890380859375"
"-72.133361820000005","45.582740780000002","161.635345458984375"
"-72.133308409999998","45.582748410000001","161.635345458984375"
"-72.133262630000004","45.582759860000003","161.499267578125000"
"-72.133209230000006","45.582767490000002","161.499267578125000"
"-72.133163449999998","45.582778930000003","161.362167358398438"
"-72.133110049999999","45.582790369999998","161.362167358398438"
"-72.133064270000006","45.582801820000000","161.130126953125000"
